Date,Open,High,Low,Close,Volume,Company
30-05-2021,153.4199982,154.4299927,153.3300018,153.6699982,20126900,APPLE
31-05-2021,153.9700012,154.1699982,152.3800049,152.7599945,24451200,APPLE
01-06-2021,153.1699982,153.3300018,152.2200012,153.1799927,16404100,APPLE
02-06-2021,153.5800018,155.4499969,152.8899994,155.4499969,27770700,APPLE
05-06-2021,154.3399963,154.4499969,153.4600067,153.9299927,25331700,APPLE
06-06-2021,153.8999939,155.8099976,153.7799988,154.4499969,26624900,APPLE
07-06-2021,155.0200043,155.9799957,154.4799957,155.3699951,21069600,APPLE
08-06-2021,155.25,155.5399933,154.3999939,154.9900055,21250800,APPLE
09-06-2021,155.1900024,155.1900024,146.0200043,148.9799957,64882700,APPLE
12-06-2021,145.7400055,146.0899963,142.5099945,145.4199982,72307300,APPLE
13-06-2021,147.1600037,147.4499969,145.1499939,146.5899963,34165400,APPLE
14-06-2021,147.5,147.5,143.8399963,145.1600037,31531200,APPLE
15-06-2021,143.3200073,144.4799957,142.2100067,144.2899933,32165400,APPLE
16-06-2021,143.7799988,144.5,142.1999969,142.2700043,50361100,APPLE
19-06-2021,143.6600037,146.7400055,143.6600037,146.3399963,32541400,APPLE
20-06-2021,146.8699951,146.8699951,144.9400024,145.0099945,24900100,APPLE
21-06-2021,145.5200043,146.0700073,144.6100006,145.8699951,21265800,APPLE
22-06-2021,145.7700043,146.6999969,145.1199951,145.6300049,19106300,APPLE
23-06-2021,145.1300049,147.1600037,145.1100006,146.2799988,35439400,APPLE
26-06-2021,147.1699982,148.2799988,145.3800049,145.8200073,25692400,APPLE
27-06-2021,145.0099945,146.1600037,143.6199951,143.7299957,24761900,APPLE
28-06-2021,144.4900055,146.1100006,143.1600037,145.8300018,22082400,APPLE
29-06-2021,144.7100067,145.1300049,142.2799988,143.6799927,31499400,APPLE
30-06-2021,144.4499969,144.9600067,143.7799988,144.0200043,23024100,APPLE
03-07-2021,144.8800049,145.3000031,143.1000061,143.5,14277800,APPLE
05-07-2021,143.6900024,144.7899933,142.7200012,144.0899963,21569600,APPLE
06-07-2021,143.0200043,143.5,142.4100037,142.7299957,24128800,APPLE
07-07-2021,142.8999939,144.75,142.8999939,144.1799927,19202100,APPLE
10-07-2021,144.1100006,145.9499969,143.3699951,145.0599976,21090600,APPLE
11-07-2021,144.7299957,145.8500061,144.3800049,145.5299988,19781800,APPLE
12-07-2021,145.8699951,146.1799927,144.8200073,145.7400055,24884500,APPLE
13-07-2021,145.5,148.4900055,145.4400024,147.7700043,25199400,APPLE
14-07-2021,147.9700012,149.3300018,147.3300018,149.0399933,20132100,APPLE
17-07-2021,148.8200073,150.8999939,148.5700073,149.5599976,23793500,APPLE
18-07-2021,149.1999969,150.1300049,148.6699982,150.0800018,17868800,APPLE
19-07-2021,150.4799957,151.4199982,149.9499969,151.0200043,20923000,APPLE
20-07-2021,151.5,151.7400055,150.1900024,150.3399963,17243700,APPLE
21-07-2021,149.9900055,150.4400024,148.8800049,150.2700043,26252600,APPLE
24-07-2021,150.5800018,152.4400024,149.8999939,152.0899963,21493200,APPLE
25-07-2021,151.8000031,153.8399963,151.8000031,152.7400055,18853900,APPLE
26-07-2021,153.3500061,153.9299927,153.0599976,153.4600067,15781000,APPLE
27-07-2021,153.75,153.9900055,147.3000031,150.5599976,32476300,APPLE
28-07-2021,149.8899994,150.2299957,149.1900024,149.5,17213700,APPLE
31-07-2021,149.8999939,150.3300018,148.1300049,148.7299957,19845900,APPLE
01-08-2021,149.1000061,150.2200012,148.4100037,150.0500031,35368600,APPLE
02-08-2021,159.2799988,159.75,156.1600037,157.1399994,69936800,APPLE
03-08-2021,157.0500031,157.2100067,155.0200043,155.5700073,27097300,APPLE
04-08-2021,156.0700073,157.3999939,155.6900024,156.3899994,20559900,APPLE
07-08-2021,157.0599976,158.9199982,156.6699982,158.8099976,21870300,APPLE
08-08-2021,158.6000061,161.8300018,158.2700043,160.0800018,36205900,APPLE
09-08-2021,159.2599945,161.2700043,159.1100006,161.0599976,26131500,APPLE
10-08-2021,159.8999939,160,154.6300049,155.3200073,40804300,APPLE
11-08-2021,156.6000061,158.5700073,156.0700073,157.4799957,26257100,APPLE
14-08-2021,159.3200073,160.2100067,158.75,159.8500061,22122700,APPLE
15-08-2021,160.6600037,162.1999969,160.1399994,161.6000061,29465500,APPLE
16-08-2021,161.9400024,162.5099945,160.1499939,160.9499969,27671600,APPLE
17-08-2021,160.5200043,160.7100067,157.8399963,157.8600006,27940600,APPLE
18-08-2021,157.8600006,159.5,156.7200012,157.5,27428100,APPLE
21-08-2021,157.5,157.8899994,155.1100006,157.2100067,26368500,APPLE
22-08-2021,158.2299957,160,158.0200043,159.7799988,21604600,APPLE
23-08-2021,159.0700073,160.4700012,158.8800049,159.9799957,19399100,APPLE
24-08-2021,160.4299927,160.7400055,158.5500031,159.2700043,19818900,APPLE
25-08-2021,159.6499939,160.5599976,159.2700043,159.8600006,25480100,APPLE
28-08-2021,160.1399994,162,159.9299927,161.4700012,25966000,APPLE
29-08-2021,160.1000061,163.1199951,160,162.9100037,29516900,APPLE
30-08-2021,163.8000031,163.8899994,162.6100006,163.3500061,27269600,APPLE
31-08-2021,163.6399994,164.5200043,163.4799957,164,26785100,APPLE
01-09-2021,164.8000031,164.9400024,163.6300049,164.0500031,16591100,APPLE
05-09-2021,163.75,164.25,160.5599976,162.0800018,29468500,APPLE
06-09-2021,162.7100067,162.9900055,160.5200043,161.9100037,21651700,APPLE
07-09-2021,162.0899963,162.2400055,160.3600006,161.2599945,21928500,APPLE
08-09-2021,160.8600006,161.1499939,158.5299988,158.6300049,28611500,APPLE
11-09-2021,160.5,162.0500031,159.8899994,161.5,31580800,APPLE
12-09-2021,162.6100006,163.9600067,158.7700043,160.8600006,71714000,APPLE
13-09-2021,159.8699951,159.9600067,157.9100037,159.6499939,44907400,APPLE
14-09-2021,158.9900055,159.3999939,158.0899963,158.2799988,23760700,APPLE
15-09-2021,158.4700012,160.9700012,158,159.8800049,49114600,APPLE
18-09-2021,160.1100006,160.5,158,158.6699982,28269400,APPLE
19-09-2021,159.5099945,159.7700043,158.4400024,158.7299957,20810600,APPLE
20-09-2021,157.8999939,158.2599945,153.8300018,156.0700073,52951400,APPLE
21-09-2021,155.8000031,155.8000031,152.75,153.3899994,37511700,APPLE
22-09-2021,151.5399933,152.2700043,150.5599976,151.8899994,46645400,APPLE
25-09-2021,149.9900055,151.8300018,149.1600037,150.5500031,44387300,APPLE
26-09-2021,151.7799988,153.9199982,151.6900024,153.1399994,36660000,APPLE
27-09-2021,153.8000031,154.7200012,153.5399933,154.2299957,25504200,APPLE
28-09-2021,153.8899994,154.2799988,152.6999969,153.2799988,22005500,APPLE
29-09-2021,153.2100067,154.1300049,152,154.1199951,26299800,APPLE
02-10-2021,154.2599945,154.4499969,152.7200012,153.8099976,18698800,APPLE
03-10-2021,154.0099945,155.0899963,153.9100037,154.4799957,16230300,APPLE
04-10-2021,153.6300049,153.8600006,152.4600067,153.4799957,20163800,APPLE
05-10-2021,154.1799927,155.4400024,154.0500031,155.3899994,21283800,APPLE
06-10-2021,154.9700012,155.4900055,154.5599976,155.3000031,17407600,APPLE
09-10-2021,155.8099976,156.7299957,155.4900055,155.8399963,16262900,APPLE
10-10-2021,156.0599976,158,155.1000061,155.8999939,15617000,APPLE
11-10-2021,155.9700012,156.9799957,155.75,156.5500031,16905600,APPLE
12-10-2021,156.3500061,157.3699951,155.7299957,156,16125100,APPLE
13-10-2021,156.7299957,157.2799988,156.4100037,156.9900055,16394200,APPLE
16-10-2021,157.8999939,160,157.6499939,159.8800049,24121500,APPLE
17-10-2021,159.7799988,160.8699951,159.2299957,160.4700012,18997300,APPLE
18-10-2021,160.4199982,160.7100067,159.6000061,159.7599945,16374200,APPLE
19-10-2021,156.75,157.0800018,155.0200043,155.9799957,42584200,APPLE
20-10-2021,156.6100006,157.75,155.9600067,156.25,23974100,APPLE
23-10-2021,156.8899994,157.6900024,155.5,156.1699982,21984300,APPLE
24-10-2021,156.2899933,157.4199982,156.1999969,157.1000061,17757200,APPLE
25-10-2021,156.9100037,157.5500031,155.2700043,156.4100037,21207100,APPLE
26-10-2021,157.2299957,157.8300018,156.7799988,157.4100037,17000500,APPLE
27-10-2021,159.2899933,163.6000061,158.6999969,163.0500031,44454200,APPLE
30-10-2021,163.8899994,168.0700073,163.7200012,166.7200012,44700800,APPLE
31-10-2021,167.8999939,169.6499939,166.9400024,169.0399933,36046800,APPLE
01-11-2021,169.8699951,169.9400024,165.6100006,166.8899994,33637800,APPLE
02-11-2021,166.6000061,168.5,165.2799988,168.1100006,41393400,APPLE
03-11-2021,174,174.2599945,171.1199951,172.5,59398600,APPLE
06-11-2021,172.3699951,174.9900055,171.7200012,174.25,35026300,APPLE
07-11-2021,173.9100037,175.25,173.6000061,174.8099976,24361500,APPLE
08-11-2021,174.6600037,176.2400055,174.3300018,176.2400055,24409500,APPLE
09-11-2021,175.1100006,176.1000061,173.1399994,175.8800049,29482600,APPLE
10-11-2021,175.1100006,175.3800049,174.2700043,174.6699982,25145500,APPLE
13-11-2021,173.5,174.5,173.3999939,173.9700012,16982100,APPLE
14-11-2021,173.0399933,173.4799957,171.1799927,171.3399963,24782500,APPLE
15-11-2021,169.9700012,170.3200073,168.3800049,169.0800018,29158100,APPLE
16-11-2021,171.1799927,171.8699951,170.3000031,171.1000061,23637500,APPLE
17-11-2021,171.0399933,171.3899994,169.6399994,170.1499939,21899500,APPLE
20-11-2021,170.2899933,170.5599976,169.5599976,169.9799957,16262400,APPLE
21-11-2021,170.7799988,173.6999969,170.7799988,173.1399994,25131300,APPLE
22-11-2021,173.3600006,175,173.0500031,174.9600067,25588900,APPLE
24-11-2021,175.1000061,175.5,174.6499939,174.9700012,14026700,APPLE
27-11-2021,175.0500031,175.0800018,173.3399963,174.0899963,20716800,APPLE
28-11-2021,174.3000031,174.8699951,171.8600006,173.0700073,26428800,APPLE
29-11-2021,172.6300049,172.9199982,167.1600037,169.4799957,41666400,APPLE
30-11-2021,170.4299927,172.1399994,168.4400024,171.8500061,41527200,APPLE
01-12-2021,169.9499969,171.6699982,168.5,171.0500031,39759300,APPLE
04-12-2021,172.4799957,172.6199951,169.6300049,169.8000031,32542400,APPLE
05-12-2021,169.0599976,171.5200043,168.3999939,169.6399994,27350200,APPLE
06-12-2021,167.5,170.1999969,166.4600067,169.0099945,28560000,APPLE
07-12-2021,169.0299988,170.4400024,168.9100037,169.3200073,25673300,APPLE
08-12-2021,170.4900055,171,168.8200073,169.3699951,23355200,APPLE
11-12-2021,169.1999969,172.8899994,168.7899933,172.6699982,35273800,APPLE
12-12-2021,172.1499939,172.3899994,171.4600067,171.6999969,19409200,APPLE
13-12-2021,172.5,173.5399933,172,172.2700043,23818400,APPLE
14-12-2021,172.3999939,173.1300049,171.6499939,172.2200012,20476500,APPLE
15-12-2021,173.6300049,174.1699982,172.4600067,173.9700012,40169300,APPLE
18-12-2021,174.8800049,177.1999969,174.8600006,176.4199982,29421100,APPLE
19-12-2021,175.0299988,175.3899994,174.0899963,174.5399933,27436400,APPLE
20-12-2021,174.8699951,175.4199982,173.25,174.3500061,23475600,APPLE
21-12-2021,174.1699982,176.0200043,174.1000061,175.0099945,20949900,APPLE
22-12-2021,174.6799927,175.4199982,174.5,175.0099945,16349400,APPLE
26-12-2021,170.8000031,171.4700012,169.6799927,170.5700073,33185500,APPLE
27-12-2021,170.1000061,170.7799988,169.7100067,170.6000061,21498200,APPLE
28-12-2021,171,171.8500061,170.4799957,171.0800018,16480200,APPLE
29-12-2021,170.5200043,170.5899963,169.2200012,169.2299957,25999900,APPLE
02-01-2022,170.1600037,172.3000031,169.2599945,172.2599945,25555900,APPLE
03-01-2022,172.5299988,174.5500031,171.9600067,172.2299957,29517900,APPLE
04-01-2022,172.5399933,173.4700012,172.0800018,173.0299988,22434600,APPLE
05-01-2022,173.4400024,175.3699951,173.0500031,175,23660000,APPLE
08-01-2022,174.3500061,175.6100006,173.9299927,174.3500061,20567800,APPLE
09-01-2022,174.5500031,175.0599976,173.4100037,174.3300018,21584000,APPLE
10-01-2022,173.1600037,174.3000031,173,174.2899933,23959900,APPLE
11-01-2022,174.5899963,175.4900055,174.4900055,175.2799988,18667700,APPLE
12-01-2022,176.1799927,177.3600006,175.6499939,177.0899963,25418100,APPLE
16-01-2022,177.8999939,179.3899994,176.1399994,176.1900024,29565900,APPLE
17-01-2022,176.1499939,179.25,175.0700073,179.1000061,34386800,APPLE
18-01-2022,179.3699951,180.1000061,178.25,179.2599945,31193400,APPLE
19-01-2022,178.6100006,179.5800018,177.4100037,178.4600067,32425100,APPLE
22-01-2022,177.3000031,177.7799988,176.6000061,177,27108600,APPLE
23-01-2022,177.3000031,179.4400024,176.8200073,177.0399933,32689100,APPLE
24-01-2022,177.25,177.3000031,173.1999969,174.2200012,51105100,APPLE
25-01-2022,174.5099945,174.9499969,170.5299988,171.1100006,41529000,APPLE
26-01-2022,172,172,170.0599976,171.5099945,39143000,APPLE
29-01-2022,170.1600037,170.1600037,167.0700073,167.9600067,50640400,APPLE
30-01-2022,165.5299988,167.3699951,164.6999969,166.9700012,46048200,APPLE
31-01-2022,166.8699951,168.4400024,166.5,167.4299927,32478900,APPLE
01-02-2022,167.1699982,168.6199951,166.7599945,167.7799988,47230800,APPLE
02-02-2022,166,166.8000031,160.1000061,160.5,86593800,APPLE
05-02-2022,159.1000061,163.8800049,156,156.4900055,72738500,APPLE
06-02-2022,154.8300018,163.7200012,154,163.0299988,68243800,APPLE
07-02-2022,163.0899963,163.3999939,159.0700073,159.5399933,51608600,APPLE
08-02-2022,160.2899933,161,155.0299988,155.1499939,54390500,APPLE
09-02-2022,157.0700073,157.8899994,150.2400055,156.4100037,70672600,APPLE
12-02-2022,158.5,163.8899994,157.5099945,162.7100067,60819500,APPLE
13-02-2022,161.9499969,164.75,161.6499939,164.3399963,32549200,APPLE
14-02-2022,163.0399933,167.5399933,162.8800049,167.3699951,40644900,APPLE
15-02-2022,169.7899933,173.0899963,169,172.9900055,51147200,APPLE
16-02-2022,172.3600006,174.8200073,171.7700043,172.4299927,40176100,APPLE
20-02-2022,172.0500031,174.2599945,171.4199982,171.8500061,33930500,APPLE
21-02-2022,172.8300018,174.1199951,171.0099945,171.0700073,37471600,APPLE
22-02-2022,171.8000031,173.9499969,171.7100067,172.5,30991900,APPLE
23-02-2022,173.6699982,175.6499939,173.5399933,175.5,33812400,APPLE
26-02-2022,176.3500061,179.3899994,176.2100067,178.9700012,38162200,APPLE
27-02-2022,179.1000061,180.4799957,178.1600037,178.3899994,38928100,APPLE
28-02-2022,179.2599945,180.6199951,178.0500031,178.1199951,37782100,APPLE
01-03-2022,178.5399933,179.7799988,172.6600037,175,48802000,APPLE
02-03-2022,172.8000031,176.3000031,172.4499969,176.2100067,38454000,APPLE
05-03-2022,175.2100067,177.7400055,174.5200043,176.8200073,28401400,APPLE
06-03-2022,177.9100037,178.25,176.1300049,176.6699982,23788500,APPLE
07-03-2022,174.9400024,175.8500061,174.2700043,175.0299988,31703500,APPLE
08-03-2022,175.4799957,177.1199951,175.0700073,176.9400024,23774100,APPLE
09-03-2022,177.9600067,180,177.3899994,179.9799957,32185200,APPLE
12-03-2022,180.2899933,182.3899994,180.2100067,181.7200012,32207100,APPLE
13-03-2022,182.5899963,183.5,179.2400055,179.9700012,31693500,APPLE
14-03-2022,180.3200073,180.5200043,177.8099976,178.4400024,29368400,APPLE
15-03-2022,178.5,180.2400055,178.0700073,178.6499939,22743800,APPLE
16-03-2022,178.6499939,179.1199951,177.6199951,178.0200043,39404700,APPLE
19-03-2022,177.3200073,177.4700012,173.6600037,175.3000031,33446800,APPLE
20-03-2022,175.2400055,176.8000031,174.9400024,175.2400055,19649400,APPLE
21-03-2022,175.0399933,175.0899963,171.2599945,171.2700043,37054900,APPLE
22-03-2022,170,172.6799927,168.6000061,168.8500061,41490800,APPLE
23-03-2022,168.3899994,169.9199982,164.9400024,164.9400024,41028800,APPLE
26-03-2022,168.0700073,173.1000061,166.4400024,172.7700043,37541200,APPLE
27-03-2022,173.6799927,175.1499939,166.9199982,168.3399963,40922600,APPLE
28-03-2022,167.25,170.0200043,165.1900024,166.4799957,41668500,APPLE
29-03-2022,167.8099976,171.75,166.8999939,167.7799988,38398500,APPLE
02-04-2022,166.6399994,168.9400024,164.4700012,166.6799927,37586800,APPLE
03-04-2022,167.6399994,168.75,164.8800049,168.3899994,30278000,APPLE
04-04-2022,164.8800049,172.0099945,164.7700043,171.6100006,34605500,APPLE
05-04-2022,172.5800018,174.2299957,172.0800018,172.8000031,26933200,APPLE
06-04-2022,170.9700012,172.4799957,168.1999969,168.3800049,35005300,APPLE
09-04-2022,169.8800049,173.0899963,169.8500061,170.0500031,29017700,APPLE
10-04-2022,173,174,171.5299988,173.25,28408600,APPLE
11-04-2022,172.2299957,173.9199982,171.6999969,172.4400024,22431600,APPLE
12-04-2022,173.4100037,175,173.0399933,174.1399994,22889300,APPLE
13-04-2022,174.7799988,175.8399963,173.8500061,174.7299957,25124300,APPLE
16-04-2022,175.0299988,176.1900024,174.8300018,175.8200073,21578400,APPLE
17-04-2022,176.4900055,178.9400024,176.4100037,178.2400055,26605400,APPLE
18-04-2022,177.8099976,178.8200073,176.8800049,177.8399963,20754500,APPLE
19-04-2022,173.7599945,175.3899994,172.6600037,172.8000031,34808800,APPLE
20-04-2022,170.6000061,171.2200012,165.4299927,165.7200012,65491100,APPLE
23-04-2022,166.8300018,166.9199982,164.0899963,165.2400055,36515500,APPLE
24-04-2022,165.6699982,166.3300018,161.2200012,162.9400024,33692000,APPLE
25-04-2022,162.6199951,165.4199982,162.4100037,163.6499939,28382100,APPLE
26-04-2022,164.1199951,165.7299957,163.3699951,164.2200012,27963000,APPLE
27-04-2022,164,164.3300018,160.6300049,162.3200073,35655800,APPLE
30-04-2022,162.1300049,167.2599945,161.8399963,165.2599945,42427400,APPLE
01-05-2022,166.4100037,169.1999969,165.2700043,169.1000061,53569400,APPLE
02-05-2022,175.2299957,177.75,173.8000031,176.5700073,66539400,APPLE
03-05-2022,175.8800049,177.5,174.4400024,176.8899994,34068200,APPLE
04-05-2022,178.25,184.25,178.1699982,183.8300018,56201300,APPLE
07-05-2022,185.1799927,187.6699982,184.75,185.1600037,42451400,APPLE
08-05-2022,184.9900055,186.2200012,183.6699982,186.0500031,28402800,APPLE
09-05-2022,186.5500031,187.3999939,185.2200012,187.3600006,23211200,APPLE
10-05-2022,187.7400055,190.3699951,187.6499939,190.0399933,27989300,APPLE
11-05-2022,189.4900055,190.0599976,187.4499969,188.5899963,26212200,APPLE
14-05-2022,189.0099945,189.5299988,187.8600006,188.1499939,20778800,APPLE
15-05-2022,186.7799988,187.0700073,185.1000061,186.4400024,23695200,APPLE
16-05-2022,186.0700073,188.4600067,186,188.1799927,19183100,APPLE
17-05-2022,188,188.9100037,186.3600006,186.9900055,17294000,APPLE
18-05-2022,187.1900024,187.8099976,186.1300049,186.3099976,18297700,APPLE
21-05-2022,188,189.2700043,186.9100037,187.6300049,18400800,APPLE
22-05-2022,188.3800049,188.8800049,186.7799988,187.1600037,15240700,APPLE
23-05-2022,186.3500061,188.5,185.7599945,188.3600006,20058400,APPLE
24-05-2022,188.7700043,188.8399963,186.2100067,188.1499939,23234000,APPLE
25-05-2022,188.2299957,189.6499939,187.6499939,188.5800018,17461000,APPLE
29-05-2022,187.6000061,188.75,186.8699951,187.8999939,22514100,APPLE
30-05-2022,187.7200012,188,186.7799988,187.5,18690500,APPLE
31-05-2022,187.2200012,188.2299957,186.1399994,186.8699951,27482800,APPLE
01-06-2022,187.9900055,190.2599945,187.75,190.2400055,23442500,APPLE
04-06-2022,191.6399994,193.4199982,191.3500061,191.8300018,26266200,APPLE
05-06-2022,193.0700073,193.9400024,192.3600006,193.3099976,21566000,APPLE
06-06-2022,193.6300049,194.0800018,191.9199982,193.9799957,20933600,APPLE
07-06-2022,194.1399994,194.1999969,192.3399963,193.4600067,21347200,APPLE
08-06-2022,191.1699982,192,189.7700043,191.6999969,26656800,APPLE
11-06-2022,191.3500061,191.9700012,190.2100067,191.2299957,18308500,APPLE
12-06-2022,191.3899994,192.6100006,191.1499939,192.2799988,16911100,APPLE
13-06-2022,192.4199982,192.8800049,190.4400024,190.6999969,21638400,APPLE
14-06-2022,191.5500031,191.5700073,190.2200012,190.8000031,21610100,APPLE
15-06-2022,190.0299988,190.1600037,188.2599945,188.8399963,61719200,APPLE
18-06-2022,187.8800049,189.2200012,187.1999969,188.7400055,18484900,APPLE
19-06-2022,185.1399994,186.3300018,183.4499969,185.6900024,33578500,APPLE
20-06-2022,186.3500061,187.1999969,185.7299957,186.5,20628700,APPLE
21-06-2022,187.25,188.3500061,184.9400024,185.4600067,25711900,APPLE
22-06-2022,186.1199951,186.1499939,184.6999969,184.9199982,27200400,APPLE
25-06-2022,183.3999939,184.9199982,180.7299957,182.1699982,31663100,APPLE
26-06-2022,182.9900055,186.5299988,182.5399933,184.4299927,24569200,APPLE
27-06-2022,185.2299957,187.2799988,184.0299988,184.1600037,25285300,APPLE
28-06-2022,184.1000061,186.2100067,183.8000031,185.5,17365200,APPLE
29-06-2022,186.2899933,187.1900024,182.9100037,185.1100006,22737700,APPLE
02-07-2022,183.8200073,187.3000031,183.4199982,187.1799927,17731300,APPLE
03-07-2022,187.7899933,187.9499969,183.5399933,183.9199982,13954800,APPLE
05-07-2022,185.2599945,186.4100037,184.2799988,185.3999939,16604200,APPLE
06-07-2022,185.4199982,188.4299927,185.1999969,187.9700012,17485200,APPLE
09-07-2022,189.5,190.6799927,189.3000031,190.5800018,19756600,APPLE
10-07-2022,190.7100067,191.2799988,190.1799927,190.3500061,15939100,APPLE
11-07-2022,188.5,189.7799988,187.6100006,187.8800049,18831500,APPLE
12-07-2022,189.5299988,191.4100037,189.3099976,191.0299988,18041100,APPLE
13-07-2022,191.0800018,191.8399963,190.8999939,191.3300018,12513900,APPLE
16-07-2022,191.5200043,192.6499939,190.4199982,190.9100037,15043100,APPLE
17-07-2022,189.75,191.8699951,189.1999969,191.4499969,15534500,APPLE
18-07-2022,191.7799988,191.8000031,189.9299927,190.3999939,16393400,APPLE
19-07-2022,189.6900024,192.5500031,189.6900024,191.8800049,20286800,APPLE
20-07-2022,191.7799988,192.4299927,190.1699982,191.4400024,20676200,APPLE
23-07-2022,190.6799927,191.9600067,189.5599976,191.6100006,15989400,APPLE
24-07-2022,192.4499969,193.6600037,192.0500031,193,18697900,APPLE
25-07-2022,193.0599976,194.8500061,192.4299927,194.8200073,16709900,APPLE
26-07-2022,194.6100006,195.9600067,193.6100006,194.2100067,19076000,APPLE
27-07-2022,194.9900055,195.1900024,190.1000061,190.9799957,24024000,APPLE
30-07-2022,191.8999939,192.1999969,189.0700073,189.9100037,21029500,APPLE
31-07-2022,190.3000031,192.1399994,189.3399963,190.2899933,39373000,APPLE
01-08-2022,199.1300049,201.7599945,197.3099976,201.5,67935700,APPLE
02-08-2022,200.5800018,208.3800049,200.3500061,207.3899994,62404000,APPLE
03-08-2022,207.0299988,208.7400055,205.4799957,207.9900055,33447400,APPLE
06-08-2022,208,209.25,207.0700073,209.0700073,25425400,APPLE
07-08-2022,209.3200073,209.5,206.7599945,207.1100006,25587400,APPLE
08-08-2022,206.0500031,207.8099976,204.5200043,207.25,22525500,APPLE
09-08-2022,209.5299988,209.7799988,207.1999969,208.8800049,23492600,APPLE
10-08-2022,207.3600006,209.1000061,206.6699982,207.5299988,24611200,APPLE
13-08-2022,209.3099976,210.9499969,207.6999969,208.8699951,25890900,APPLE
14-08-2022,210.1600037,210.5599976,208.2599945,209.75,20748000,APPLE
15-08-2022,209.2200012,210.7400055,208.3300018,210.2400055,28807600,APPLE
16-08-2022,211.75,213.8099976,211.4700012,213.3200073,28500400,APPLE
17-08-2022,213.4400024,217.9499969,213.1600037,217.5800018,35427000,APPLE
20-08-2022,218.1000061,219.1799927,215.1100006,215.4600067,30287700,APPLE
21-08-2022,216.8000031,217.1900024,214.0299988,215.0399933,26159800,APPLE
22-08-2022,214.1000061,216.3600006,213.8399963,215.0500031,19018100,APPLE
23-08-2022,214.6499939,217.0500031,214.6000061,215.4900055,18883200,APPLE
24-08-2022,216.6000061,216.8999939,215.1100006,216.1600037,18476400,APPLE
27-08-2022,217.1499939,218.7400055,216.3300018,217.9400024,20525100,APPLE
28-08-2022,219.0099945,220.5399933,218.9199982,219.6999969,22776800,APPLE
29-08-2022,220.1499939,223.4900055,219.4100037,222.9799957,27254800,APPLE
30-08-2022,223.25,228.2599945,222.3999939,225.0299988,48793800,APPLE
31-08-2022,226.5099945,228.8699951,226,227.6300049,43340100,APPLE
04-09-2022,228.4100037,229.1799927,226.6300049,228.3600006,27390100,APPLE
05-09-2022,228.9900055,229.6699982,225.1000061,226.8699951,33333000,APPLE
06-09-2022,226.2299957,227.3500061,221.3000031,223.1000061,34290000,APPLE
07-09-2022,221.8500061,225.3699951,220.7100067,221.3000031,37619800,APPLE
10-09-2022,220.9499969,221.8500061,216.4700012,218.3300018,39516500,APPLE
11-09-2022,218.0099945,224.3000031,216.5599976,223.8500061,35749000,APPLE
12-09-2022,224.9400024,225,219.8399963,221.0700073,49278700,APPLE
13-09-2022,223.5200043,228.3500061,222.5700073,226.4100037,41706400,APPLE
14-09-2022,225.75,226.8399963,222.5200043,223.8399963,31999300,APPLE
17-09-2022,222.1499939,222.9499969,217.2700043,217.8800049,37195100,APPLE
18-09-2022,217.7899933,221.8500061,217.1199951,218.2400055,31571700,APPLE
19-09-2022,218.5,219.6199951,215.3000031,218.3699951,27123800,APPLE
20-09-2022,220.2400055,222.2799988,219.1499939,220.0299988,26608800,APPLE
21-09-2022,220.7799988,221.3600006,217.2899933,217.6600037,96246700,APPLE
24-09-2022,216.8200073,221.2599945,216.6300049,220.7899933,27693400,APPLE
25-09-2022,219.75,222.8200073,219.6999969,222.1900024,24554400,APPLE
26-09-2022,221,223.75,219.7599945,220.4199982,23984700,APPLE
27-09-2022,223.8200073,226.4400024,223.5399933,224.9499969,30181200,APPLE
28-09-2022,224.7899933,225.8399963,224.0200043,225.7400055,22929400,APPLE
01-10-2022,227.9499969,229.4199982,226.3500061,227.2599945,23600800,APPLE
02-10-2022,227.25,230,226.6300049,229.2799988,24788200,APPLE
03-10-2022,230.0500031,233.4700012,229.7799988,232.0700073,28654800,APPLE
04-10-2022,230.7799988,232.3500061,226.7299957,227.9900055,32042000,APPLE
05-10-2022,227.9600067,228.4100037,220.5800018,224.2899933,33580500,APPLE
08-10-2022,222.2100067,224.8000031,220.1999969,223.7700043,29663900,APPLE
09-10-2022,223.6399994,227.2700043,222.25,226.8699951,26891000,APPLE
10-10-2022,225.4600067,226.3500061,216.0500031,216.3600006,41990600,APPLE
11-10-2022,214.5200043,219.5,212.3200073,214.4499969,53124400,APPLE
12-10-2022,220.4199982,222.8800049,216.8399963,222.1100006,40337900,APPLE
15-10-2022,221.1600037,221.8300018,217.2700043,217.3600006,30791000,APPLE
16-10-2022,218.9299927,222.9900055,216.7599945,222.1499939,29184000,APPLE
17-10-2022,222.3000031,222.6399994,219.3399963,221.1900024,22885400,APPLE
18-10-2022,217.8600006,219.7400055,213,216.0200043,32581300,APPLE
19-10-2022,218.0599976,221.2599945,217.4299927,219.3099976,33078700,APPLE
22-10-2022,219.7899933,223.3600006,218.9400024,220.6499939,28792100,APPLE
23-10-2022,215.8300018,223.25,214.6999969,222.7299957,38767800,APPLE
24-10-2022,222.6000061,224.2299957,214.5399933,215.0899963,40925500,APPLE
25-10-2022,217.7100067,221.3800049,216.75,219.8000031,29855800,APPLE
26-10-2022,215.8999939,220.1900024,212.6699982,216.3000031,47258400,APPLE
